WELL_ID,TOWN,STREET_NUMBER,STREET_NAME,Address,LATITUDE,LONGITUDE,DATE_COMPLETE,WELL_TYPE,WORKPERFORMED,TOTAL_DEPTH,DEPTH_TO_BEDROCK,WATER_LEVEL,Numeric Water Level
147759,Shelburne,386,Colrain-Shelburne Road,386 Colrain-Shelburne Road Shelburne MA,42.634683,-72.672283,11/14/2006,Domestic,New Well,665,65,5,5
147768,Shelburne,188,Skinner Road,188 Skinner Road Shelburne MA,42.60855,-72.6771,11/11/2006,Domestic,New Well,445,3,30,30
147774,Shelburne,635,Mohawk Trail,635 Mohawk Trail Shelburne MA,42.5836,-72.702533,4/17/2007,Industrial,Hydrofracture,500,0,14,14
147790,Shelburne,30,Colrain-Shelburne Road,30 Colrain-Shelburne Road Shelburne MA,42.612067,-72.67265,5/9/2007,Domestic,Replacement,485,60,25,25
147806,Shelburne,125,Bardwell Ferry Road,125 Bardwell Ferry Road Shelburne MA,42.578483,-72.686533,8/10/2007,Domestic,Replacement,345,59,20,20
149013,Shelburne,200,Old Albany Road,200 Old Albany Road Shelburne MA,42.575167,-72.641333,11/23/2006,Domestic,New Well,430,1,0,0
149029,Shelburne,989,Mowhawk Trail,989 Mowhawk Trail Shelburne MA,42.596283,-72.673717,11/6/2007,Domestic,New Well,220,5,0,0
154644,Shelburne,297,Bardwell's Ferry Road,297 Bardwell's Ferry Road Shelburne MA,42.569983,-72.67725,9/21/2007,Domestic,Replacement,385,40,35,35
154652,Shelburne,Lot 3.1,Tower Road,Lot 3.1 Tower Road Shelburne MA,42.610983,-72.699233,10/2/2007,Domestic,New Well,325,2,221,221
154662,Shelburne,240,Colrain-Shelburne Road,240 Colrain-Shelburne Road Shelburne MA,42.625717,-72.672267,11/29/2007,Domestic,Hydrofracture,445,0,37.6,37.6
161626,Shelburne,72,Shelburne Center Road,72 Shelburne Center Road Shelburne MA,42.58295,-72.697417,10/26/2010,Domestic,New Well,220,5,30,30
255552,Shelburne,1A,Little Mohawk Road,1A Little Mohawk Road Shelburne MA,42.592733,-72.687333,11/17/2008,Domestic,Replacement,465,48,20,20
256069,Shelburne,1147,Mohawk Trail,1147 Mohawk Trail Shelburne MA,42.6055,-72.67205,10/30/2008,Industrial,Replacement,425,11,10,10
257990,Shelburne,,Shelbourne Road, Shelbourne Road Shelburne MA,,,,Domestic,New Well,160,33,120,120
263835,Shelburne,,Skinner Road, Skinner Road Shelburne MA,42.611483,-72.67495,8/10/2009,Domestic,New Well,325,8,30,30
600005,Shelburne,430,MOHAWK TRAIL,430 MOHAWK TRAIL Shelburne MA,,,5/14/2010,,,625,20,120,120
600008,Shelburne,80,BASSETT ROAD,80 BASSETT ROAD Shelburne MA,,,5/10/2010,,,485,20,0,0
600197,Shelburne,336,PATTEN ROAD,336 PATTEN ROAD Shelburne MA,,,10/1/2010,,,485,8,27,27
600199,Shelburne,73,BROOK ROAD,73 BROOK ROAD Shelburne MA,,,10/6/2010,,,420,27,57,57
600563,Shelburne,3,TAYLOR ROAD,3 TAYLOR ROAD Shelburne MA,,,12/29/2010,,,450,,0,0
604517,Shelburne,246,Main Street,246 Main Street Shelburne MA,,,10/3/2011,,New Well,280,67,15,15
611819,Shelburne,232,MAIN,232 MAIN Shelburne MA,42.62069,-72.73651,8/14/2012,,New Well,20,,15,15
615134,Shelburne,97,LUCY FISKE ROAD,97 LUCY FISKE ROAD Shelburne MA,42.58345,-72.66192,10/31/2012,,New Well,185,19,11,11
615137,Shelburne,97,LUCY FISKE ROAD,97 LUCY FISKE ROAD Shelburne MA,42.58343,-72.66201,,,Decommission,,,,0
617252,Shelburne,441,MOHAWK TRAIL,441 MOHAWK TRAIL Shelburne MA,42.58835,-72.71869,12/10/2012,,Replacement,485,60,485,485
617252,Shelburne,441,MOHAWK TRAIL,441 MOHAWK TRAIL Shelburne MA,42.58835,-72.71869,12/10/2012,,Replacement,485,60,89,89
621473,Shelburne,,ALLEN ROAD, ALLEN ROAD Shelburne MA,42.5821,-72.68943,3/1/2013,,New Well,285,6,30,30
7848,Monroe,147,Wales Road,147 Wales Road Monroe MA,,,4/11/2000,Irrigation,,422,20,70,70
7853,Monroe,154,Butler Road,154 Butler Road Monroe MA,,,9/13/1999,Domestic,,282,15,40,40
7855,Monroe,48,Lake Shore Drive,48 Lake Shore Drive Monroe MA,,,9/29/1999,Domestic,,142,5,18,18
7858,Monroe,80,Reimers Road,80 Reimers Road Monroe MA,,,11/17/1999,Domestic,,262,70,30,30
7862,Monroe,226,Lower Hampden Road,226 Lower Hampden Road Monroe MA,,,7/13/2000,Domestic,,225,8,35,35
17398,Monroe,,Monely Phelps Road, Monely Phelps Road Monroe MA,,,7/8/2003,Domestic,,300,1,20,20
143255,Monroe,Lot 20,Davis Road,Lot 20 Davis Road Monroe MA,42.7343,-72.9697,2/14/2006,Domestic,New Well,340,3,30,30
150628,Monroe,Lot 55.1,Corner of Gore Road & Thayer Road,Lot 55.1 Corner of Gore Road & Thayer Road Monroe MA,42.723183,-72.125967,10/12/2007,Domestic,New Well,500,15,200,200
278722,Monroe,,Readsboro Road, Readsboro Road Monroe MA,,,6/27/1995,Monitoring,New Well,15,,13,13
278723,Monroe,,Main Road, Main Road Monroe MA,,,7/10/1993,Domestic,New Well,300,20,30,30
278724,Monroe,,North Road and Raycroft Road, North Road and Raycroft Road Monroe MA,,,5/18/1990,Domestic,New Well,420,40,20,20
278725,Monroe,,Moore's Road, Moore's Road Monroe MA,,,7/22/1988,Domestic,New Well,205,20,,0
278726,Monroe,,Moore's Road, Moore's Road Monroe MA,,,7/21/1988,Domestic,New Well,55,,,0
278727,Monroe,,,  Monroe MA,,,4/3/1987,Domestic,New Well,340,30,50,50
278728,Monroe,,,  Monroe MA,,,4/1/1987,Domestic,New Well,380,5,20,20
278729,Monroe,,,  Monroe MA,,,6/16/1984,Domestic,New Well,705,29,560,560
278730,Monroe,,,  Monroe MA,,,11/6/1982,Domestic,New Well,180,2,15,15
278731,Monroe,,Davis Road, Davis Road Monroe MA,,,10/27/1982,Domestic,New Well,380,11,8,8
278732,Monroe,,,  Monroe MA,,,9/27/1972,Domestic,New Well,275,11,35,35
278733,Monroe,,,  Monroe MA,,,4/11/1973,Industrial,New Well,275,0,,0
300780,Monroe,,Main Road, Main Road Monroe MA,,,8/28/1998,Domestic,New Well,500,7,300,300
300781,Monroe,,,  Monroe MA,,,5/28/1971,Industrial,New Well,400,50,30,30
100087,Rowe,154,Leshure Road,154 Leshure Road Rowe MA,,,6/8/2001,Domestic,Replacement,105,,overflowing,0
103939,Rowe,300,Zoar Road,300 Zoar Road Rowe MA,,,6/11/2001,Domestic,Replacement,405,,12,12
105310,Rowe,49,Yankee Road,49 Yankee Road Rowe MA,,,8/31/2001,Monitoring,New Well,30,,23,23
111474,Rowe,Lot 2,Cyrus Stage Road,Lot 2 Cyrus Stage Road Rowe MA,,,12/19/2002,Domestic,New Well,425,50,40,40
111475,Rowe,64,Dell Road,64 Dell Road Rowe MA,,,12/27/2002,Domestic,Replacement,305,38,25,25
111497,Rowe,Lot 18,Old Cyrus Stage Road,Lot 18 Old Cyrus Stage Road Rowe MA,,,3/18/2003,Domestic,New Well,165,3,10,10
114303,Rowe,76,Davis Mine Road,76 Davis Mine Road Rowe MA,,,9/23/2002,Domestic,New Well,220,70,9,9
116103,Rowe,,Monroe Hill Road, Monroe Hill Road Rowe MA,,,12/5/2003,Monitoring,Decommission,,0,,0
122498,Rowe,87,Potter Hill Road,87 Potter Hill Road Rowe MA,,,10/21/2003,Domestic,Replacement,425,4,10,10
122499,Rowe,60,Pond Road,60 Pond Road Rowe MA,,,10/22/2003,Domestic,Replacement,345,7,overflowing,0
122516,Rowe,171,Zoar Road,171 Zoar Road Rowe MA,,,2/4/2004,Domestic,Replacement,445,25,25,25
124229,Rowe,478,Tunnel Road,478 Tunnel Road Rowe MA,,,7/23/2003,Domestic,New Well,200,44,6,6
131255,Rowe,228,Zoar Road,228 Zoar Road Rowe MA,,,6/16/2004,Domestic,Replacement,245,26,overflowing,0
131263,Rowe,Lot 33,Ford Hill Road,Lot 33 Ford Hill Road Rowe MA,,,8/17/2004,Domestic,New Well,545,45,35,35
131281,Rowe,377,Tunnell Road,377 Tunnell Road Rowe MA,,,9/8/2004,Domestic,New Well,245,39,22,22
131302,Rowe,,Old Cyrus Stage Road, Old Cyrus Stage Road Rowe MA,,,3/5/2005,Domestic,New Well,305,80,12,12
131322,Rowe,169,Ford Hill Road,169 Ford Hill Road Rowe MA,,,7/13/2005,Domestic,New Well,385,3,4,4
135479,Rowe,86,Pond Road,86 Pond Road Rowe MA,,,6/8/2005,Public Water Supply,New Well,280,30,30,30
145656,Rowe,Lot 56,Cyrus Stage Road,Lot 56 Cyrus Stage Road Rowe MA,42.710067,-71.884733,7/15/2006,Domestic,New Well,200,95,10,10
152193,Rowe,,Monroe Hill Road, Monroe Hill Road Rowe MA,42.719583,-72.9358,11/30/2006,Public Water Supply,Decommission,396,320,168.2,168.2
161618,Rowe,202,Leshures Road,202 Leshures Road Rowe MA,42.734,-72.878467,8/17/2010,Domestic,New Well,500,12,45,45
162964,Rowe,63,Tatro Road,63 Tatro Road Rowe MA,42.674117,-72.890717,12/20/2010,Domestic,New Well,420,12,20,20
260740,Rowe,123,Davis Mine Road,123 Davis Mine Road Rowe MA,42.689217,-72.864833,5/18/2009,Domestic,New Well,165,12,20,20
276600,Rowe,124,Zoar Road,124 Zoar Road Rowe MA,42.678533,-72.9247,5/5/2010,Domestic,Replacement,245,45,20,20
314767,Rowe,34,Stone Hill Road,34 Stone Hill Road Rowe MA,0,0,7/13/2011,Domestic,New Well,220,7,30,30
601963,Rowe,14,POTTER ROAD,14 POTTER ROAD Rowe MA,,,11/17/2011,,,485,1,26,26
606828,Rowe,49,YANKEE ROAD,49 YANKEE ROAD Rowe MA,42.7277,-72.92826,,,Decommission,,,,0
14951,Heath,35,Mile Marker Bl,35 Mile Marker Bl Heath MA,,,8/21/2000,Domestic,,160,35,17,17
14952,Heath,96,Taylor Brook Road,96 Taylor Brook Road Heath MA,,,10/25/1999,Domestic,,120,37,17,17
14953,Heath,17,Shawnee Drive,17 Shawnee Drive Heath MA,,,8/31/1999,Domestic,,200,5,12,12
22977,Heath,,Number Nine Road, Number Nine Road Heath MA,,,7/28/2000,Domestic,,140,48,12,12
22978,Heath,,Knot Road, Knot Road Heath MA,,,6/29/1999,Domestic,,180,70,11,11
22979,Heath,,Schoolhouse Road, Schoolhouse Road Heath MA,,,9/22/2000,Domestic,,205,17,50,50
22980,Heath,,Rowe Road, Rowe Road Heath MA,,,10/3/2000,Domestic,,185,7,60,60
22981,Heath,,Route 8A, Route 8A Heath MA,,,8/22/2000,Domestic,,125,18,,0
22982,Heath,4,Vincent Road,4 Vincent Road Heath MA,,,7/13/2000,Domestic,,180,116,9,9
22984,Heath,,Number Nine Road, Number Nine Road Heath MA,,,3/8/2000,Domestic,,225,88,25,25
22985,Heath,1,East Main Street,1 East Main Street Heath MA,,,11/16/1999,,,65,33,10,10
22986,Heath,Lot 9,Cheyanne Drive,Lot 9 Cheyanne Drive Heath MA,,,10/18/1999,Domestic,,,0,,0
22987,Heath,,Jacobs Road, Jacobs Road Heath MA,,,8/13/1999,Domestic,,245,17,15,15
22988,Heath,,Underwood Hill Road, Underwood Hill Road Heath MA,,,7/28/1999,Domestic,,225,3,20,20
22989,Heath,,Route 8A, Route 8A Heath MA,,,7/28/1999,Domestic,,,0,,0
22990,Heath,,Number Nine Road, Number Nine Road Heath MA,,,6/2/1999,Domestic,,285,32,overflow @ 1 gpm,0
28185,Heath,,South Road, South Road Heath MA,,,5/8/1998,,,120,25,8,8
28186,Heath,Lot 23-25,Cascade Drive,Lot 23-25 Cascade Drive Heath MA,,,7/29/1997,Domestic,,200,10,20,20
28187,Heath,,Route 8A, Route 8A Heath MA,,,5/1/1971,Domestic,,115,8,,0
28188,Heath,,Route 8A, Route 8A Heath MA,,,6/1/1971,Domestic,,170,14,,0
28189,Heath,,Route 8A, Route 8A Heath MA,,,5/10/1971,Domestic,New Well,175,10,5,5
28190,Heath,,Mohawk Estates, Mohawk Estates Heath MA,,,5/29/1971,Domestic,,200,8,,0
28191,Heath,,Rowe Road, Rowe Road Heath MA,,,8/10/1966,Domestic,,85,14,20,20
28192,Heath,Lot 6,Mowhalk Estate,Lot 6 Mowhalk Estate Heath MA,,,12/10/1970,Domestic,,125,10,,0
28193,Heath,Lot 17,Flag Hill Road,Lot 17 Flag Hill Road Heath MA,,,12/1/1970,Domestic,,140,2,,0
28194,Heath,,Fair Grounds, Fair Grounds Heath MA,,,12/12/1970,Irrigation,,150,8,15,15
28195,Heath,,Dell Road, Dell Road Heath MA,,,10/30/1970,,,105,10,,0
28196,Heath,,Route 8A, Route 8A Heath MA,,,9/25/1970,Domestic,,100,10,,0
28197,Heath,,South Road, South Road Heath MA,,,8/13/1970,Domestic,,155,36,,0
28198,Heath,,Tunnel Road, Tunnel Road Heath MA,,,8/9/1966,Domestic,,145,10,25,25
28199,Heath,,Route 8A, Route 8A Heath MA,,,5/29/1970,,,75,20,,0
28200,Heath,,Avery Brook Road, Avery Brook Road Heath MA,,,11/10/1969,Domestic,,125,12,10,10
28201,Heath,,Avery Brook Road, Avery Brook Road Heath MA,,,11/7/1969,Domestic,,75,4,,0
28202,Heath,,Rogue Road, Rogue Road Heath MA,,,6/18/1970,Domestic,,100,6,,0
28203,Heath,,Route 8A, Route 8A Heath MA,,,3/19/1968,Domestic,,100,16,20,20
28204,Heath,,,  Heath MA,,,6/25/1965,Domestic,,300,109,,0
28205,Heath,,Route 8A, Route 8A Heath MA,,,8/16/1971,Domestic,,100,5,,0
28206,Heath,,Fair Ground Road, Fair Ground Road Heath MA,,,8/4/1966,Domestic,,175,20,35,35
28207,Heath,,Avery Brook Road, Avery Brook Road Heath MA,,,6/30/1997,Domestic,,156,28,28,28
28208,Heath,24,Chipewa Drive,24 Chipewa Drive Heath MA,,,9/29/1997,Domestic,,240,6,20,20
28209,Heath,265,Number Nine Road,265 Number Nine Road Heath MA,,,8/13/1997,Domestic,,300,16,31,31
28210,Heath,,Sadago Road, Sadago Road Heath MA,,,7/1/1997,Domestic,,175,22,15,15
28211,Heath,,Town Hill Road, Town Hill Road Heath MA,,,7/28/1997,Domestic,,145,6,10,10
28212,Heath,,Ben Road, Ben Road Heath MA,,,6/15/1998,Domestic,,160,17,15,15
28213,Heath,,Number Nine Road, Number Nine Road Heath MA,,,5/19/1998,Domestic,,225,88,20,20
28214,Heath,,Number Nine Road, Number Nine Road Heath MA,,,8/19/1998,Domestic,,505,22,18,18
28215,Heath,,Jct. Route 8A & Jacobs [Roads], Jct. Route 8A & Jacobs [Roads] Heath MA,,,4/1/1999,Domestic,,265,8,.5,0.5
28216,Heath,,Royer Road, Royer Road Heath MA,,,4/6/1999,Domestic,,305,25,10,10
28217,Heath,,Branch Hill Road, Branch Hill Road Heath MA,,,5/21/1997,Domestic,,255,14,10,10
28218,Heath,,E. Colrain Road, E. Colrain Road Heath MA,,,4/15/1997,Domestic,,150,3,25,25
28219,Heath,,Branch Hill Road, Branch Hill Road Heath MA,,,11/1/1996,Domestic,,195,38,16,16
28220,Heath,,South Road, South Road Heath MA,,,10/25/1996,Domestic,,215,26,30,30
28221,Heath,,Route 8A, Route 8A Heath MA,,,9/6/1996,Domestic,,275,8,20,20
28222,Heath,,Route 8A, Route 8A Heath MA,,,7/2/1996,Domestic,,125,18,5,5
28223,Heath,,Sumner & Stetson Roads, Sumner & Stetson Roads Heath MA,,,10/27/1995,Domestic,,150,4,20,20
28224,Heath,,Colrain Stage Road, Colrain Stage Road Heath MA,,,7/8/1995,Domestic,,280,7,8,8
100085,Heath,68,Rowe Road,68 Rowe Road Heath MA,,,6/6/2001,Domestic,Replacement,165,,30,30
100086,Heath,208,Taylor Brook Road,208 Taylor Brook Road Heath MA,,,6/7/2001,Domestic,Replacement,105,,Overflowing,0
103907,Heath,29,East Main Street,29 East Main Street Heath MA,,,6/6/2001,Domestic,Replacement,105,10,10,10
103909,Heath,21,Rowe Road,21 Rowe Road Heath MA,,,7/25/2001,Domestic,Replacement,485,16,6,6
103935,Heath,20,Flagg Hill Branch Road,20 Flagg Hill Branch Road Heath MA,,,7/25/2001,Domestic,New Well,165,22,20,20
103940,Heath,11,Ledges Road,11 Ledges Road Heath MA,,,6/8/2001,Domestic,Replacement,105,,10,10
107203,Heath,110,Burrington Road,110 Burrington Road Heath MA,,,2/8/2002,Domestic,New Well,300,52,,0
109379,Heath,120,Burrington Road,120 Burrington Road Heath MA,,,2/14/2002,Domestic,New Well,180,35,30,30
111427,Heath,21,Bassett Road,21 Bassett Road Heath MA,,,7/17/2002,Domestic,Replacement,265,20,18,18
111494,Heath,1a,Brunelle Road,1a Brunelle Road Heath MA,,,3/12/2003,Domestic,New Well,365,65,65,65
118249,Heath,30,Waterfall Dr.,30 Waterfall Dr. Heath MA,,,11/5/2002,Domestic,New Well,140,80,9,9
118480,Heath,14,Apachie Drive,14 Apachie Drive Heath MA,,,11/8/2002,Domestic,New Well,220,110,16,16
122452,Heath,19,Sadaga Road,19 Sadaga Road Heath MA,,,6/10/2003,Domestic,New Well,245,50,30,30
122467,Heath,52,Avery Brook Road,52 Avery Brook Road Heath MA,,,7/31/2003,Domestic,Replacement,145,18,32,32
122468,Heath,Lot 5A,Flagg Hill Road,Lot 5A Flagg Hill Road Heath MA,,,7/30/2003,Domestic,New Well,485,0,39,39
122501,Heath,10,Rowe Road,10 Rowe Road Heath MA,,,10/24/2003,Domestic,New Well,465,7,60,60
122502,Heath,11,Shawnee Drive,11 Shawnee Drive Heath MA,,,10/23/2003,Domestic,Replacement,200,5,25,25
122528,Heath,221,Number Nine Road,221 Number Nine Road Heath MA,,,3/3/2004,Domestic,Replacement,485,25,overflowing,0
124152,Heath,51A,Taylor Brook Road,51A Taylor Brook Road Heath MA,,,8/25/2003,Domestic,New Well,120,15,10,10
124207,Heath,4,Lakeview Drive,4 Lakeview Drive Heath MA,,,6/12/2003,Domestic,New Well,160,2,8,8
124227,Heath,6,Westbrook Street,6 Westbrook Street Heath MA,,,7/22/2003,Domestic,New Well,200,1,40,40
124228,Heath,9,West Brook Drive,9 West Brook Drive Heath MA,,,7/22/2003,Domestic,New Well,240,1.5,40,40
131464,Heath,,Barrington Road, Barrington Road Heath MA,,,10/12/2004,Vapor,New Well,7,0,5,5
133538,Heath,29,Judd Road,29 Judd Road Heath MA,,,9/29/2004,Domestic,New Well,160,25,22,22
134883,Heath,23,Route 8A,23 Route 8A Heath MA,,,1/25/2005,Domestic,New Well,240,2,15,15
134884,Heath,250,South Road,250 South Road Heath MA,,,1/31/2005,Domestic,Replacement,160,1,20,20
135488,Heath,64,Long Hill Road,64 Long Hill Road Heath MA,,,6/6/2005,Domestic,New Well,120,5,5,5
141219,Heath,142,Branch Hill Road,142 Branch Hill Road Heath MA,,,1/19/2006,Domestic,Decommission,,0,,0
141220,Heath,142,Branch Hill Road,142 Branch Hill Road Heath MA,,,1/13/2006,Domestic,Replacement,265,85,Overflowing,0
141221,Heath,238,Route 8A,238 Route 8A Heath MA,,,1/20/2006,Domestic,New Well,325,15,20,20
141222,Heath,136,South Road,136 South Road Heath MA,,,1/26/2006,Domestic,Replacement,105,0,20,20
141248,Heath,37,Sherman Drive,37 Sherman Drive Heath MA,,,6/1/2006,Domestic,Replacement,225,42,20,20
144998,Heath,112,Long Hill Road,112 Long Hill Road Heath MA,42.682983,-72.83475,7/24/2006,Domestic,New Well,,0,10,10
145655,Heath,89,Number Nine Road,89 Number Nine Road Heath MA,,,6/15/2006,Domestic,New Well,245,78,60,60
145673,Heath,Lot 4-2,Avery Brook Road,Lot 4-2 Avery Brook Road Heath MA,42.649633,-72.812633,9/28/2006,Domestic,New Well,325,12,40,40
149021,Heath,332,Route 8A,332 Route 8A Heath MA,42.72625,-72.814317,3/2/2007,Domestic,New Well,300,28,50,50
149026,Heath,42,Shawnee Drive,42 Shawnee Drive Heath MA,42.66975,-72.791117,11/28/2006,Domestic,New Well,120,3,20,20
151223,Heath,15,South Road,15 South Road Heath MA,42.67215,-72.820917,6/18/2007,Domestic,New Well,320,17,10,10
154655,Heath,37,Sherman Drive,37 Sherman Drive Heath MA,42.680267,-72.8511,9/29/2007,Domestic,New Well,325,29,40,40
159895,Heath,11,Long Hill Road,11 Long Hill Road Heath MA,42.680167,-72.835533,11/2/2009,Domestic,New Well,300,17,80,80
251494,Heath,37,Underwood Hill Road,37 Underwood Hill Road Heath MA,42.725283,-72.83275,4/28/2008,Irrigation,New Well,325,6,29,29
251632,Heath,9,Road,9 Road Heath MA,,,7/9/1995,Domestic,New Well,180,58,12,12
251633,Heath,,Chippewa Drive, Chippewa Drive Heath MA,,,5/22/1995,Domestic,New Well,220,1.5,4,4
251634,Heath,,Mohawk Beach Drive, Mohawk Beach Drive Heath MA,,,5/20/1995,Domestic,New Well,400,65,,0
251635,Heath,,Jacobs Road, Jacobs Road Heath MA,,,11/16/1994,Public Water Supply,New Well,500,42,25,25
251636,Heath,,Burrington Road, Burrington Road Heath MA,,,8/29/1994,Domestic,New Well,300,1,30,30
251637,Heath,,Colrain Brook Road, Colrain Brook Road Heath MA,,,11/20/1994,Domestic,New Well,140,108,24,24
251638,Heath,,Summer Stetson Road, Summer Stetson Road Heath MA,,,8/25/1993,Domestic,New Well,220,2,18,18
251641,Heath,,Jackson Hill Road (Route 8A), Jackson Hill Road (Route 8A) Heath MA,,,7/26/1995,Domestic,New Well,320,61,15,15
251642,Heath,,Route 8A, Route 8A Heath MA,,,7/7/1993,Domestic,New Well,180,68,1.5,1.5
251643,Heath,,Under Hill Road, Under Hill Road Heath MA,,,9/15/1993,Domestic,New Well,380,9,0,0
251644,Heath,,Avery Brook Road, Avery Brook Road Heath MA,,,9/25/1991,Domestic,New Well,200,10,15,15
251645,Heath,,South Road, South Road Heath MA,,,11/2/1991,Domestic,New Well,7,100,9,9
251647,Heath,,Sadoga Road, Sadoga Road Heath MA,,,11/23/1991,Domestic,New Well,120,8,8,8
251648,Heath,,Colrain Stage Road, Colrain Stage Road Heath MA,,,11/2/1993,Select,Select,275,0,20,20
251649,Heath,,Main Street, Main Street Heath MA,,,10/1/1993,Domestic,New Well,275,26,18,18
251650,Heath,,Avery Brook Road, Avery Brook Road Heath MA,,,9/30/1993,Domestic,New Well,215,86,10,10
251651,Heath,,Colrain Road, Colrain Road Heath MA,,,5/31/1994,Domestic,New Well,195,12,30,30
251652,Heath,,Wigwam Drive, Wigwam Drive Heath MA,,,8/31/1994,Domestic,New Well,140,1,15,15
251653,Heath,,Route 8A, Route 8A Heath MA,,,10/6/1994,Domestic,New Well,100,17,8,8
251654,Heath,,Avery Road, Avery Road Heath MA,,,9/13/1994,Domestic,New Well,125,4,12,12
251655,Heath,,Route 8A, Route 8A Heath MA,,,6/2/1995,Domestic,New Well,195,16,18,18
251656,Heath,,Long Hill Road, Long Hill Road Heath MA,,,6/2/1995,Domestic,New Well,125,38,10,10
251664,Heath,,Sadoga Road, Sadoga Road Heath MA,,,10/22/1994,Select,Decommission,280,10,3,3
251665,Heath,,Summer Stetson Road, Summer Stetson Road Heath MA,,,10/10/1992,Domestic,New Well,160,8,9,9
251666,Heath,,Cyprus Stage Road, Cyprus Stage Road Heath MA,,,5/2/1992,Domestic,New Well,125,24,20,20
251667,Heath,,East Brook Drive, East Brook Drive Heath MA,,,9/25/1992,Domestic,New Well,100,25,30,30
251668,Heath,,Ben Road, Ben Road Heath MA,,,11/4/1992,Domestic,New Well,140,19,15,15
251669,Heath,,Brook Road, Brook Road Heath MA,,,6/9/1993,Domestic,New Well,200,4,25,25
251670,Heath,,Madoc Street, Madoc Street Heath MA,,,7/9/1993,Domestic,New Well,120,6,14,14
251673,Heath,,Colrain Brook Road, Colrain Brook Road Heath MA,,,8/24/1991,Domestic,New Well,275,5,25,25
251675,Heath,,Cascade Drive, Cascade Drive Heath MA,,,6/12/1991,Domestic,New Well,200,5,20,20
251682,Heath,,Water Fall Road, Water Fall Road Heath MA,,,6/4/1991,Domestic,New Well,140,114,5,5
251683,Heath,,Rowe Road, Rowe Road Heath MA,,,12/11/1990,Domestic,New Well,140,8,10,10
251684,Heath,,Route 8A, Route 8A Heath MA,,,10/31/1990,Monitoring,New Well,8,,5,5
251685,Heath,,Bray Road, Bray Road Heath MA,,,8/25/1990,Domestic,New Well,120,40,5,5
251686,Heath,,Colrain Mountain Road, Colrain Mountain Road Heath MA,,,7/26/1990,Domestic,New Well,215,5,34,34
251687,Heath,,East Brook Road, East Brook Road Heath MA,,,6/23/1990,Domestic,New Well,220,5,10,10
251688,Heath,,Main Street, Main Street Heath MA,,,6/16/1990,Domestic,New Well,175,45,8,8
251689,Heath,,Cascade Road, Cascade Road Heath MA,,,3/25/1990,Domestic,New Well,100,7,,0
251690,Heath,,Avery Brook Road, Avery Brook Road Heath MA,,,10/27/1989,Domestic,New Well,130,6,28,28
251691,Heath,,Burnt Hill Road, Burnt Hill Road Heath MA,,,10/27/1989,Domestic,New Well,175,7,28,28
251692,Heath,,Rowe Road, Rowe Road Heath MA,,,10/26/1989,Domestic,New Well,100,0,5.5,5.5
251694,Heath,71 & 72,Colrain Road,71 & 72 Colrain Road Heath MA,,,9/9/1989,Domestic,New Well,100,14,20,20
251695,Heath,,Wigwam Street, Wigwam Street Heath MA,,,9/6/1989,Domestic,New Well,320,6,,0
251696,Heath,,Burrington Hill Road, Burrington Hill Road Heath MA,,,8/1/1989,Domestic,New Well,180,6,20,20
251697,Heath,,Mohawk Beach Road, Mohawk Beach Road Heath MA,,,7/18/1989,Domestic,New Well,260,20,20,20
251698,Heath,,Flagg Hill Road, Flagg Hill Road Heath MA,,,7/6/1989,Domestic,New Well,360,25,,0
251702,Heath,,Rowe Road, Rowe Road Heath MA,,,6/4/1989,Domestic,New Well,145,85,,0
251703,Heath,2,Colrain Stage Road,2 Colrain Stage Road Heath MA,,,6/12/1989,Domestic,New Well,220,4,,0
251704,Heath,,Town Farm Road, Town Farm Road Heath MA,,,5/27/1989,Domestic,New Well,235,4,28,28
251707,Heath,,Hosmer Road, Hosmer Road Heath MA,,,5/22/1989,Domestic,New Well,260,2,50,50
251708,Heath,,Rowe Road, Rowe Road Heath MA,,,5/20/1989,Domestic,New Well,300,15,20,20
251709,Heath,,Rowe Road, Rowe Road Heath MA,,,4/29/1989,Domestic,New Well,220,21,20,20
251710,Heath,,Underwood Hill Road, Underwood Hill Road Heath MA,,,4/13/1989,Domestic,New Well,220,7,20,20
251711,Heath,,Shawnee Lane, Shawnee Lane Heath MA,,,3/22/1989,Domestic,New Well,400,3,20,20
251713,Heath,,Skyline Farm Road, Skyline Farm Road Heath MA,,,3/16/1989,Domestic,New Well,320,4.5,17,17
251715,Heath,,Route 8A, Route 8A Heath MA,,,3/15/1989,Domestic,New Well,160,8,20,20
251716,Heath,,Ben Road, Ben Road Heath MA,,,3/9/1989,Domestic,New Well,120,8,10,10
251720,Heath, ,Nine Road,  Nine Road Heath MA,,,3/10/1989,Domestic,New Well,120,62,20,20
251721,Heath,,Nine Road, Nine Road Heath MA,,,3/9/1989,Domestic,New Well,120,50,10,10
251723,Heath,,Nine Road, Nine Road Heath MA,,,3/8/1989,Domestic,New Well,120,51,flowing,0
251725,Heath,,Route 8A, Route 8A Heath MA,,,3/9/1989,Domestic,New Well,140,65,,0
251726,Heath,,Ben Road, Ben Road Heath MA,,,11/7/1988,Domestic,New Well,220,3,flowing,0
251727,Heath,,Route 8A, Route 8A Heath MA,,,11/17/1988,Domestic,New Well,220,17,36,36
251728,Heath,,MOhawk Estates, MOhawk Estates Heath MA,,,9/23/1988,Domestic,New Well,280,72,10,10
